Brand,Channel,MerchantId,MerchantName,MerchantUrl,Priority,Synonym,Staging (Mostly),Setup
Sea Makeup,Shopee,595003600,Sea Makeup Official Shop,https://shopee.co.id/shop/595003600,2,sea makeup,"Beauty, PersonalCare",2025-03-24
Sea Makeup,Blibli,SEM-70327,Sea Makeup Official Store,https://www.blibli.com/merchant/sea-makeup-official-store/SEM-70327,2,sea makeup,"Beauty, PersonalCare",2025-03-24
Sea Makeup,Blibli,SEM-70327,Sea Makeup Official Store,https://www.blibli.com/merchant/sea-makeup-official-store/SEM-70327,2,sea makeup,"Beauty, PersonalCare",2025-03-24
Sekai,Shopee,25609237,Sekai Official Shop,https://shopee.co.id/sekaihome,2,sekai,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sennheiser,Tiktok,7495062246878316788,Sennheiser Indonesia,aweme://user/profile/7495062246878316788,2,sennheiser,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sennheiser,Tokopedia,11506554,Sennheiser Official ID,https://www.tokopedia.com/sennheiserofficial,2,sennheiser,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sennheiser,Blibli,SEO-70059,Sennheiser Official ID,https://www.blibli.com/merchant/sennheiser-official-id/SEO-70059,2,sennheiser,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sennheiser,Shopee,450998050,Sennheiser Official Shop,https://shopee.co.id/sennheiserofficial,2,sennheiser,"Audio, Computer, Electronics, Smartphone",2025-01-01
Seruni,Shopee,1007166278,Seruni Indonesia Official Store,https://shopee.co.id/shop/1007166278,2,seruni,"Beauty, PersonalCare",2025-03-25
Seruni,Lazada,401272304157,Seruni Skincare,https://www.lazada.co.id/shop/profileVm?sellerId=401272304157&shopId=6445693&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,seruni,"Beauty, PersonalCare",2025-03-25
Seruni,Tokopedia,15795882,Seruni Skincare Official,https://www.tokopedia.com/seruniofficials,2,seruni,"Beauty, PersonalCare",2025-03-25
Seruni,Tiktok,7494516170406856875,Seruni Skincare Pusat,aweme://user/profile/7494516170406856875,2,seruni,"Beauty, PersonalCare",2025-03-25
Seruni,Tokopedia,7494852321095551846,Seruniskincareofficial,https://www.tokopedia.com/seruniskincareofficial,2,seruni,"Beauty, PersonalCare",2025-03-24
Sharp,Lazada,1000001002,Sharp,https://www.lazada.co.id/shop/profileVm?sellerId=1000001002&shopId=8159&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,sharp,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sharp,Shopee,76765337,Sharp Indonesia Official Shop,https://shopee.co.id/sharpofficialstore,2,sharp,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sharp,Tokopedia,14543135,Sharp Mobile Official Store,https://www.tokopedia.com/sharp-mobile,2,sharp,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sharp,Blibli,BLO-60031,Sharp Official Store,https://www.blibli.com/merchant/sharp-official-store/BLO-60031,2,sharp,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sharp,Tokopedia,3744660,Sharp Official Store Tangerang,https://www.tokopedia.com/sharpostangerang,2,sharp,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sheriz,Shopee,362572751,Sheriz Official Store,https://shopee.co.id/shop/362572751,2,sheriz,"Beauty, PersonalCare",2025-03-24
Shokz,Tokopedia,13634483,Shokz Official Store,https://www.tokopedia.com/shokzofficialstore,2,shokz,"Audio, Computer, Electronics, Smartphone",2025-01-01
Shure,Shopee,594870187,Shure Indonesia Official Shop,https://shopee.co.id/shureofficialshop,2,shure,"Audio, Computer, Electronics, Smartphone",2025-01-01
Shure,Tokopedia,12611374,Shure Official Store,https://www.tokopedia.com/shureofficials,2,shure,"Audio, Computer, Electronics, Smartphone",2025-01-01
Simbadda,Shopee,20457265,Simbadda Official Shop,https://shopee.co.id/simbadda.indonesia,2,simbadda,"Audio, Computer, Electronics, Smartphone",2025-01-01
Skin Game,Lazada,400591857444,Skin Game,https://www.lazada.co.id/shop/profileVm?sellerId=400591857444&shopId=1481263&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Tokopedia,7938319,Skin Game,https://www.tokopedia.com/skingame,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Lazada,400591857444,Skin Game,https://www.lazada.co.id/shop/profileVm?sellerId=400591857444&shopId=1481263&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Tiktok,7494083505209574832,Skin Game,aweme://user/profile/7494083505209574832,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Tiktok,7494083505209574832,Skin Game,aweme://user/profile/7494083505209574832,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Tokopedia,7938319,Skin Game,https://www.tokopedia.com/skingame,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Shopee,108420030,Skin Game Official Shop,https://shopee.co.id/shop/108420030,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Shopee,108420030,Skin Game Official Shop,https://shopee.co.id/shop/108420030,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Blibli,SKG-60027,Skin Game Official Store,https://www.blibli.com/merchant/skin-game-official-store/SKG-60027,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin Game,Blibli,SKG-60027,Skin Game Official Store,https://www.blibli.com/merchant/skin-game-official-store/SKG-60027,2,skin game,"Beauty, PersonalCare",2025-03-24
Skin1004,Tokopedia,12554392,Skin1004 Official Shop,https://www.tokopedia.com/skin-1004,2,skin1004,"Beauty, PersonalCare",2025-03-24
Skin1004,Tokopedia,12554392,Skin1004 Official Shop,https://www.tokopedia.com/skin-1004,2,skin1004,"Beauty, PersonalCare",2025-03-24
Skinlyfe,Shopee,1218331278,Skinlyfe Official Store,https://shopee.co.id/shop/1218331278,2,skinlyfe,"Beauty, PersonalCare",2025-03-24
Skintific,Blibli,SKO-70026,Skintific  Official Store,https://www.blibli.com/merchant/skintific-official-store/SKO-70026,2,skintific,"Beauty, PersonalCare",2025-03-24
Skintific,Blibli,SKO-70026,Skintific  Official Store,https://www.blibli.com/merchant/skintific-official-store/SKO-70026,2,skintific,"Beauty, PersonalCare",2025-03-24
Skintific,Tokopedia,12307751,Skintific Official Store,https://www.tokopedia.com/skintific,2,skintific,"Beauty, PersonalCare",2025-03-24
Skintific,Tokopedia,12307751,Skintific Official Store,https://www.tokopedia.com/skintific,2,skintific,"Beauty, PersonalCare",2025-03-24
Smartberry,Tokopedia,14598440,Smartberry 88,https://www.tokopedia.com/smartberry88,2,smartberry,"Audio, Computer, Electronics, Smartphone",2025-01-01
Smartberry,Tiktok,7495275756485380368,Smartberry Indonesia,aweme://user/profile/7495275756485380368,2,smartberry,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sniper,Blibli,SNI-60022,Sniper Indonesia,https://www.blibli.com/merchant/sniper-indonesia-official-store/SNI-60022,2,sniper,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sniper,Tokopedia,3451541,Sniper Indonesia,https://www.tokopedia.com/sniper-indonesia,2,sniper,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sniper,Shopee,70628431,Sniper Official Shop,https://shopee.co.id/sniperindonesia,2,sniper,"Audio, Computer, Electronics, Smartphone",2025-01-01
Some By Mi,Shopee,455311481,Some By Mi Official Shop,https://shopee.co.id/shop/455311481,2,some by mi,"Beauty, PersonalCare",2025-03-24
Some By Mi,Shopee,455311481,Some By Mi Official Shop,https://shopee.co.id/shop/455311481,2,some by mi,"Beauty, PersonalCare",2025-03-24
Somethinc,Tiktok,7493990307784328645,Somethinc,aweme://user/profile/7493990307784328645,2,somethinc,"Beauty, PersonalCare",2025-03-24
Somethinc,Tiktok,7493990307784328645,Somethinc,aweme://user/profile/7493990307784328645,2,somethinc,"Beauty, PersonalCare",2025-03-24
Somethinc,Blibli,SOO-60052,Somethinc Official Store,https://www.blibli.com/merchant/somethinc-official-store/SOO-60052,2,somethinc,"Beauty, PersonalCare",2025-03-24
Somethinc,Blibli,SOO-60052,Somethinc Official Store,https://www.blibli.com/merchant/somethinc-official-store/SOO-60052,2,somethinc,"Beauty, PersonalCare",2025-03-24
Sonicgear,Shopee,39558559,Sonicgear Official Shop,https://shopee.co.id/officialsonicgear,2,sonicgear,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sonicgear,Tokopedia,2941713,Sonicgear Official Store,https://www.tokopedia.com/sonicgear-id,2,sonicgear,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Tiktok,7494805903763933719,Sony Audio Indonesia,aweme://user/profile/7494805903763933719,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Tokopedia,2711719,Sony Audio Official,https://www.tokopedia.com/sony-audio,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Shopee,371353896,Sony Audio Official Shop,https://shopee.co.id/sonyaudiobytccm,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Blibli,SOA-60059,Sony Audio Official Store,https://www.blibli.com/merchant/sony-audio-official-store/SOA-60059,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Tokopedia,3264910,Sony Center Aneka Sakti,https://www.tokopedia.com/sonycenteranekasakti,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Tokopedia,2746337,Sony Center Official,https://www.tokopedia.com/sony,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Shopee,779352106,Sony Electronics Official Shop,https://shopee.co.id/sonyelectronicsofficialstore,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Sony,Tokopedia,11793955,Sony Electronics Official Store,https://www.tokopedia.com/sonyelectronics,2,sony,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soul,Blibli,SOO-60025,Soul  Official Store,https://www.blibli.com/merchant/soul-official-store/SOO-60025,2,soul,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundmagic,Shopee,79849470,SoundMagic Indonesia Official,https://shopee.co.id/soundmagic.indonesia,2,soundmagic,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundpeats,Tiktok,7494083575229089294,SoundPEATS Indonesia,aweme://user/profile/7494083575229089294,2,soundpeats,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundpeats,Shopee,269596859,SoundPEATS Official Shop,https://shopee.co.id/soundpeatsofficialshop,2,soundpeats,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundcore,Bukalapak,366687006,Soundcore,https://www.bukalapak.com/u/soundcorebyanker,2,soundcore,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundcore,Shopee,161989888,Soundcore Official Shop,https://shopee.co.id/soundcorebyanker,2,soundcore,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundcore,Tiktok,7494042612968424755,Soundcore by Anker,aweme://user/profile/7494042612968424755,2,soundcore,"Audio, Computer, Electronics, Smartphone",2025-01-01
Anker,Tokopedia,6363588,Soundcore by Anker,https://www.tokopedia.com/soundcorebyanker,2,anker,"Audio, Computer, Electronics, Smartphone",2025-01-01
Soundplus,Shopee,70032888,Soundplus Official Shop,https://shopee.co.id/soundplus.official,2,soundplus,"Audio, Computer, Electronics, Smartphone",2025-01-01
Speeds,Shopee,185468564,Speeds Official Shop,https://shopee.co.id/speeds.official,2,speeds,"Audio, Computer, Electronics, Smartphone",2025-01-01
Speeds,Tokopedia,3851982,Speeds Official Store,https://www.tokopedia.com/speedsofficial,2,speeds,"Audio, Computer, Electronics, Smartphone",2025-01-01
Spinfit,Shopee,239452185,Spinfit Official Shop,https://shopee.co.id/spinfit,2,spinfit,"Audio, Computer, Electronics, Smartphone",2025-01-01
Startgo,Shopee,284666524,Start Go Official Shop,https://shopee.co.id/startgoid,2,startgo,"Audio, Computer, Electronics, Smartphone",2025-01-01
Startgo,Tokopedia,9171406,StartGo Official Store,https://www.tokopedia.com/startgoofficial,2,startgo,"Audio, Computer, Electronics, Smartphone",2025-01-01
Stuck On Me,Shopee,614145443,Stuck On Me Official Store,https://shopee.co.id/shop/614145443,2,stuck on me,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Lazada,400597389183,Studio Tropik,https://www.lazada.co.id/shop/profileVm?sellerId=400597389183&shopId=2184239&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Tiktok,7493990066658772986,Studio Tropik,aweme://user/profile/7493990066658772986,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Tiktok,7493990066658772986,Studio Tropik,aweme://user/profile/7493990066658772986,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Lazada,400597389183,Studio Tropik,https://www.lazada.co.id/shop/profileVm?sellerId=400597389183&shopId=2184239&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Shopee,33566449,Studio Tropik Official Shop,https://shopee.co.id/shop/33566449,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Shopee,33566449,Studio Tropik Official Shop,https://shopee.co.id/shop/33566449,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Blibli,STT-60022,Studio Tropik Official Store,https://www.blibli.com/merchant/studio-tropik-official-store/STT-60022,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Studio Tropik,Blibli,STT-60022,Studio Tropik Official Store,https://www.blibli.com/merchant/studio-tropik-official-store/STT-60022,2,studio tropik,"Beauty, PersonalCare",2025-03-24
Supernova,Shopee,50248646,Supernova ID Official Store,https://shopee.co.id/supernovaindonesiaofficial,2,supernova,"Audio, Computer, Electronics, Smartphone",2025-01-01
Suu Balm,Shopee,409503249,Suu Balm Official Store,https://shopee.co.id/shop/409503249,2,suu balm,"Beauty, PersonalCare",2025-03-24
Suunto,Shopee,43595170,Suunto Official Shop,https://shopee.co.id/suuntoofficial,2,suunto,"Audio, Computer, Electronics, Smartphone",2025-01-01
Suunto,Tokopedia,4878238,Suunto Official Store,https://www.tokopedia.com/suuntoofficial,2,suunto,"Audio, Computer, Electronics, Smartphone",2025-01-01
Suunto,Blibli,SUO-60028,Suunto Official Store,https://www.blibli.com/merchant/suunto-official-store/SUO-60028,2,suunto,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tcl,Lazada,1000001065,TCL,https://www.lazada.co.id/shop/profileVm?sellerId=1000001065&shopId=350256&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
TCL,Shopee,961797277,TCL Home Appliances Store,https://shopee.co.id/tclhomeappliances,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tcl,Tiktok,7493990175141365235,TCL Indonesia Official,aweme://user/profile/7493990175141365235,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tcl,Shopee,227074971,TCL Official Shop,https://shopee.co.id/tclindonesia,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tcl,Blibli,TCO-60022,TCL Official Store,https://www.blibli.com/merchant/tcl-official-store/TCO-60022,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tcl,Tokopedia,8910267,TCL Official Store,https://www.tokopedia.com/tclofficialstore,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tcl,Lazada,401140320775,TCL iFFALCON,https://www.lazada.co.id/shop/profileVm?sellerId=401140320775&shopId=6333728&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,tcl,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Lazada,400605876222,TECNO,https://www.lazada.co.id/shop/profileVm?sellerId=400605876222&shopId=2749669&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Tiktok,7494762863162526557,TECNO Indonesia Store,aweme://user/profile/7494762863162526557,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Tokopedia,15843023,TECNO Official Store,https://www.tokopedia.com/tecnoofficialstore,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Lazada,401658336079,TECNO Official Store,https://www.lazada.co.id/shop/profileVm?sellerId=401658336079&shopId=6828082&lang=en&host=//https://www.lazada.co.id/shop&_wx_tpl=https://laz-g-cdn.alicdn.com/lazada-decorate/shop-profile/0.3.16/index.js&siteLocale=null&profileVmNewFlag=true,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Teto,Shopee,1058167893,TETO Official Store,https://shopee.co.id/shop/1058167893,2,teto,"Beauty, PersonalCare",2025-03-24
Thinkplus,Tiktok,7494721726781556905,THINKPLUS INDO,aweme://user/profile/7494721726781556905,2,thinkplus,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tiden.Co,Shopee,181954783,TIDEN.CO Official Shop,https://shopee.co.id/shop/181954783,2,tiden.co,"Beauty, PersonalCare",2025-03-24
Hifi,Tokopedia,15259781,TINHIFI Authorized Store,https://www.tokopedia.com/tinhifi,2,hifi,"Audio, Computer, Electronics, Smartphone",2025-01-01
Amiyo,Tokopedia,16787238,Tablet Amiyo,https://www.tokopedia.com/tabletamiyo,2,amiyo,"Audio, Computer, Electronics, Smartphone",2025-01-01
Taffware,Shopee,165737536,Taffware Official Shop,https://shopee.co.id/taffwarestore,2,taffware,"Audio, Computer, Electronics, Smartphone",2025-01-01
Taffware,Tokopedia,6434676,Taffware Official Store,https://www.tokopedia.com/taffware,2,taffware,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Akulaku,129122419,Tecno Official Store,/ec-basic/merchant/main?vendorId=129122419&shopId=129122419&hideTopBar=1,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Shopee,333261179,Tecno Official Store,https://shopee.co.id/tecnoofficial,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Tecno,Tokopedia,13498048,Tecno Official Store,https://www.tokopedia.com/tecno-officialstore,2,tecno,"Audio, Computer, Electronics, Smartphone",2025-01-01
Teka,Tokopedia,6200616,Tekaindonesia,https://www.tokopedia.com/tekaind,2,teka,"Audio, Computer, Electronics, Smartphone",2025-01-01
Terbinar,Shopee,263796159,Terbinar Official,https://shopee.co.id/shop/263796159,2,terbinar,"Beauty, PersonalCare",2025-03-24
Tesladi,Shopee,487883188,Tesladi Official Store,https://shopee.co.id/tesladi.id,2,tesladi,"Audio, Computer, Electronics, Smartphone",2025-01-01
